id,dates,cardinal_points,region,city,latitude,longitude,category,commodity,unit,price_flag,price_type,currency,price,usd_price
17669,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,3.5,0.7607
17670,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Shampoo,250 ML,actual,Retail,LYD,3.19,0.6928
17671,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Toothbrush,Brush,actual,Retail,LYD,1.38,0.2989
17672,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Toothpaste,100 ML,actual,Retail,LYD,2.5,0.5434
17673,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,non-food,Water (drinking),L,actual,Retail,LYD,0.29,0.063
17674,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,oil and fats,Oil (vegetable),L,actual,Retail,LYD,4.44,0.9645
17675,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,1.56,0.3396
17676,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,3.75,0.8151
17677,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,vegetables and fruits,Onions,KG,actual,Retail,LYD,3.12,0.6792
17678,5/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,3.31,0.72
19549,7/15/2019,West,Almargeb,Msallata,32.57992193,14.04173707,pulses and nuts,Beans,400 G,actual,Retail,LYD,2,0.4347
19783,7/15/2019,West,Tripoli,Ain Zara,32.81333299,13.26972195,pulses and nuts,Beans,400 G,actual,Retail,LYD,1.69,0.3668
21333,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.67,0.363
21334,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,cereals and tubers,Couscous,KG,actual,Retail,LYD,4,0.8694
21335,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,cereals and tubers,Pasta,500 G,actual,Retail,LYD,2,0.4347
21336,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,cereals and tubers,Potatoes,KG,actual,Retail,LYD,4.5,0.9781
21337,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,cereals and tubers,Rice,KG,actual,Retail,LYD,4,0.8694
21338,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,3,0.6521
21339,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,12,2.6083
21340,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,5,1.0868
21341,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,13.33,2.8974
21342,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,35,7.6074
21343,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,4,0.8694
21344,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,5,1.0868
21345,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,miscellaneous food,Salt,KG,actual,Retail,LYD,2,0.4347
21346,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,miscellaneous food,Sugar,KG,actual,Retail,LYD,3,0.6521
21347,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,8,1.7388
21348,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,4,0.8694
21349,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,2.5,0.5434
21350,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Diapers,30 pcs,actual,Retail,LYD,18,3.9124
21351,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Dishwashing liquid,L,actual,Retail,LYD,2,0.4347
21352,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Fuel (gas),11 KG,actual,Retail,LYD,55,11.9546
21353,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Handwash soap,Bar,actual,Retail,LYD,1.5,0.326
21354,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Laundry detergent,L,actual,Retail,LYD,2,0.4347
21355,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Laundry soap,KG,actual,Retail,LYD,6.67,1.449
21356,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,6,1.3041
21357,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Shampoo,250 ML,actual,Retail,LYD,6.25,1.3585
21358,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Toothbrush,Brush,actual,Retail,LYD,1.5,0.326
21359,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Toothpaste,100 ML,actual,Retail,LYD,7,1.5215
21360,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,non-food,Water (drinking),L,actual,Retail,LYD,0.57,0.1239
21361,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,oil and fats,Oil (vegetable),L,actual,Retail,LYD,5,1.0868
21362,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,pulses and nuts,Beans,400 G,actual,Retail,LYD,2.5,0.5434
21363,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,2.5,0.5434
21364,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,6,1.3041
21365,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,vegetables and fruits,Onions,KG,actual,Retail,LYD,3.5,0.7607
21366,9/15/2019,South,Murzuq,Wadi Etba,26.0866,13.5098,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,3.5,0.7607
